FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2024-10-02T22:00:00.000Z,341710.267,1.0,453552.08,1.0,-84341.323,0.094
2024-10-03T22:00:00.000Z,373905.035,1.0,379681.059,1.0,-68368.918,0.082
2024-10-04T22:00:00.000Z,310518.588,1.0,364131.886,1.0,-54088.658,0.072
2024-10-05T22:00:00.000Z,282241.177,1.0,372187.535,1.0,-49660.24,0.067
2024-10-06T22:00:00.000Z,307167.753,1.0,420662.002,1.0,-31730.011,0.041
2024-10-07T22:00:00.000Z,273544.027,1.0,478100.264,1.0,-39974.274,0.049
2024-10-08T22:00:00.000Z,266726.862,1.0,463674.063,1.0,-22172.708,0.029
2024-10-09T22:00:00.000Z,337516.566,1.0,384835.249,1.0,-35663.725,0.046
2024-10-10T22:00:00.000Z,336988.522,1.0,336509.124,1.0,-5416.596,0.008
2024-10-11T22:00:00.000Z,292008.759,1.0,324012.664,1.0,-12936.162,0.02
2024-10-12T22:00:00.000Z,301284.14,1.0,261408.36,1.0,11200.996,0.019
2024-10-13T22:00:00.000Z,379364.851,1.0,283678.79,1.0,4106.887,0.006
2024-10-14T22:00:00.000Z,328708.043,1.0,373348.632,1.0,-2672.794,0.004
2024-10-15T22:00:00.000Z,299792.381,1.0,418560.741,1.0,-7136.994,0.01
2024-10-16T22:00:00.000Z,297407.606,1.0,444677.098,1.0,-36741.926,0.046
2024-10-17T22:00:00.000Z,290339.007,1.0,467631.712,1.0,-70221.702,0.083
2024-10-18T22:00:00.000Z,258006.535,1.0,375086.233,1.0,-24206.187,0.036
2024-10-19T22:00:00.000Z,275154.565,1.0,315263.383,1.0,-10426.563,0.017
2024-10-20T22:00:00.000Z,332359.745,1.0,350525.087,1.0,-21404.756,0.03
2024-10-21T22:00:00.000Z,316410.131,1.0,409985.907,1.0,-38229.128,0.049
2024-10-22T22:00:00.000Z,330856.599,1.0,373187.617,1.0,-20937.034,0.028
2024-10-23T22:00:00.000Z,310018.575,1.0,407683.819,1.0,-28141.318,0.037
2024-10-24T22:00:00.000Z,324776.534,1.0,360526.986,1.0,-7171.425,0.01
2024-10-25T22:00:00.000Z,289630.686,1.0,353791.348,1.0,-37287.937,0.054
2024-10-26T22:00:00.000Z,310051.565,1.0,306766.731,1.0,-12186.332,0.019
